survey_id,date,flow,weather,turbidity,start_time,end_time,section_name,units_covered,unit,species,count,size_class,est_size,substrate,instream_cover,overhead_cover,hydrology,water_depth_m,run,tagged,clipped,location,survey_type,section_type,fork_length,bank_distance,unit_type,visibility,section_number,temperature
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,132,SASQ,7,NA,NA,1,E,0,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,backwater,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,132,LMB,2,NA,NA,1,E,0,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,backwater,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,132,CHN,2,NA,NA,4,A,0,NA,NA,unknown,NA,NA,NA,NA,NA,40,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,132,RBTS,2,NA,NA,6,A,0,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,121,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,124,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,127,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,131,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,119,RBTS,1,NA,NA,3,C,1,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,backwater,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,119,RBTS,25,NA,NA,3,B,1,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,119,RBTS,1,NA,NA,3,B,1,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,119,CHN,1,NA,NA,4,A,0,NA,NA,unknown,NA,NA,NA,NA,NA,30,NA,glide,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,119,RBTS,8,NA,NA,3,A,0,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,glide,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,133,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,130,CHN,1,NA,NA,6,A,0,NA,NA,unknown,NA,NA,NA,NA,NA,450,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,122,RBTS,1,NA,NA,5,A,0,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,125,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,137,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,120,RBT,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,120,RBTS,2,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,425,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,120,RBT,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,550,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,120,RBT,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,123,RBT,1,NA,NA,6,A,0,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,glide,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,126,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,130,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,136,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,140,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,119,SASQ,60,NA,NA,2,E,0,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,backwater,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,119,RBTS,40,NA,NA,3,A,0,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,backwater,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,129,RBTS,2,NA,NA,1,E,1,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,glide,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,129,RBTS,3,NA,NA,1,E,1,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,backwater,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,129,LMB,1,NA,NA,1,E,0,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,163,LMB,1,NA,NA,2,E,1,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,163,LMB,1,NA,NA,2,E,0,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,163,LMB,1,NA,NA,2,E,0,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,162,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,161,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,173,RBTS,1,NA,NA,4,B,1,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,173,RBTS,2,NA,NA,4,B,1,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,173,RBTS,3,NA,NA,4,B,1,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,168,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,162,LMB,1,NA,NA,1,E,2,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,162,LMB,1,NA,NA,1,E,2,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,162,CHN,1,NA,NA,1,E,2,NA,NA,unknown,NA,NA,NA,NA,NA,500,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,163,LMB,1,NA,NA,1,E,2,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,pool,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,175,RBTS,3,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,175,CHN,1,NA,NA,4,A,0,NA,NA,unknown,NA,NA,NA,NA,NA,65,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,175,RBTS,50,NA,NA,3,A,0,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,175,CHN,10,NA,NA,3,A,0,NA,NA,unknown,NA,NA,NA,NA,NA,70,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,175,RBTS,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,175,RBTS,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,167,RBTS,1,NA,NA,3,B,1,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,174,RBTS,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,164,RBTS,1,NA,NA,2,E,0,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,glide,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,169,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,173,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,170,RBT,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,riffle,2,NA,12.78
534,2002-06-06,600,sunny,NA,NA,NA,NA,NA,174,RBTS,2,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,riffle,2,NA,12.78
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,RBTS,1,NA,NA,2,A,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,40,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,38,CHN,8,NA,NA,2,A,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,45,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,40,RBTS,2,NA,NA,4,A,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,40,RBTS,2,NA,NA,4,A,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,45,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,40,RBTS,18,NA,NA,3,B,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,40,RBTS,2,NA,NA,3,B,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,75,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,40,RBTS,2,NA,NA,2,F,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,40,RBTS,2,NA,NA,3,F,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,46,CHN,150,NA,NA,2,E,2,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,46,CHN,50,NA,NA,2,E,2,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,46,CHN,200,NA,NA,2,E,0,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,54,RBTS,6,NA,NA,3,C,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,riffle,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,54,CHN,50,NA,NA,4,A,0,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,55,NA,riffle,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,CHN,10,NA,NA,2,F,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,CHN,50,NA,NA,2,B,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,RBTS,10,NA,NA,1,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,RBTS,1,NA,NA,3,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,40,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,CHN,50,NA,NA,2,E,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,65,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,CHN,100,NA,NA,2,C,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,70,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,CHN,100,NA,NA,2,C,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,70,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,37,CHN,10,NA,NA,2,B,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,40,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,39,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,NA,NA,NA,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,41,SASQ,15,NA,NA,5,A,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,500,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,47,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,NA,NA,NA,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,40,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,NA,NA,NA,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,46,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,NA,NA,NA,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,50,RBTS,2,NA,NA,4,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,50,RBTS,2,NA,NA,4,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,50,RBTS,2,NA,NA,4,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,45,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,50,RBTS,1,NA,NA,4,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,45,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,50,RBTS,1,NA,NA,4,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,70,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,54,RBTS,2,NA,NA,3,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,45,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,54,RBTS,2,NA,NA,2,E,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,45,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,54,RBTS,1,NA,NA,3,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,glide,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,54,RBTS,1,NA,NA,2,E,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,45,NA,backwater,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,RBTS,1,NA,NA,4,E,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,RBTS,2,NA,NA,4,E,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,RBTS,1,NA,NA,4,E,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,RBTS,1,NA,NA,4,E,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,RBTS,2,NA,NA,4,E,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,RBTS,1,NA,NA,4,E,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,45,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,RBTS,2,NA,NA,4,E,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,pool,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,58,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,NA,NA,NA,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,98,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,NA,NA,NA,NA,NA,NA
535,2002-06-05,600,sunny,NA,NA,NA,NA,NA,99,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,NA,NA,NA,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,56,RBTS,3,NA,NA,5,E,1,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,56,RBTS,1,NA,NA,3,A,0,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,56,RBTS,1,NA,NA,4,B,1,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,56,RBTS,1,NA,NA,2,E,0,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,glide,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,56,CHN,1,NA,NA,2,E,0,NA,NA,unknown,NA,NA,NA,NA,NA,35,NA,glide,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,56,RBTS,1,NA,NA,3,A,0,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,glide,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,56,RBTS,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,glide,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,56,RBTS,2,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,riffle,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,59,TP,30,NA,NA,4,E,0,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,1,SASQ,12,NA,NA,4,E,0,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,59,SASQ,5,NA,NA,1,E,0,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,59,CHN,300,NA,NA,5,E,0,NA,NA,unknown,NA,NA,NA,NA,NA,75,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,59,CHN,500,NA,NA,5,E,0,NA,NA,unknown,NA,NA,NA,NA,NA,80,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,59,SASQ,500,NA,NA,5,E,0,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,51,RBTS,500,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,riffle,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,51,RBTS,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,riffle,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,51,RBTC,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,riffle,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,92,RBTS,8,NA,NA,5,E,1,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,92,CHN,30,NA,NA,5,E,1,NA,NA,unknown,NA,NA,NA,NA,NA,50,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,96,CHN,35,NA,NA,5,E,1,NA,NA,unknown,NA,NA,NA,NA,NA,40,NA,glide,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,96,RBTS,1,NA,NA,5,A,0,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,glide,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,100,CHN,20,NA,NA,1,E,2,NA,NA,unknown,NA,NA,NA,NA,NA,40,NA,pool,NA,NA,NA
536,2002-06-05,600,sunny,NA,NA,NA,NA,NA,100,CHN,15,NA,NA,4,E,1,NA,NA,unknown,NA,NA,NA,NA,NA,80,NA,glide,NA,NA,NA
537,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,CHN,4,NA,NA,4,A,0,NA,NA,unknown,NA,NA,NA,NA,NA,40,NA,glide,NA,NA,NA
537,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,CHN,4,NA,NA,1,E,0,NA,NA,unknown,NA,NA,NA,NA,NA,55,NA,glide,NA,NA,NA
537,2002-06-05,600,sunny,NA,NA,NA,NA,NA,57,RBTS,1,NA,NA,1,E,0,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,glide,NA,NA,NA
537,2002-06-05,600,sunny,NA,NA,NA,NA,NA,92,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,2002-06-05,600,sunny,NA,NA,NA,NA,NA,96,None,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,2002-06-05,600,sunny,NA,NA,NA,NA,NA,100,RBTS,10,NA,NA,2,E,0,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,riffle,NA,NA,NA
537,2002-06-05,600,sunny,NA,NA,NA,NA,NA,100,CHN,40,NA,NA,2,E,0,NA,NA,unknown,NA,NA,NA,NA,NA,45,NA,riffle,NA,NA,NA
537,2002-06-05,600,sunny,NA,NA,NA,NA,NA,100,RBTC,3,NA,NA,5,A,0,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,riffle,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,38,RBTC,1,NA,NA,4,A,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,475,NA,glide,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,RBTS,2,NA,NA,2,A,0,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,pool,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,CHN,40,NA,NA,3,B,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,55,NA,pool,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,RBTS,1,NA,NA,3,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,pool,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,RBTS,1,NA,NA,2,C,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,65,NA,pool,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,RBTS,1,NA,NA,2,C,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,85,NA,pool,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,CHN,15,NA,NA,2,C,1,NA,NA,unknown,NA,NA,Auditorium To Bedrock,NA,NA,75,NA,pool,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,RBTS,1,NA,NA,2,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,80,NA,pool,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,RBTS,2,NA,NA,2,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,60,NA,pool,NA,NA,NA
538,2002-06-05,600,sunny,NA,NA,NA,NA,NA,42,RBTS,4,NA,NA,2,B,1,NA,NA,NA,NA,NA,Auditorium To Bedrock,NA,NA,50,NA,pool,NA,NA,NA
