survey_id,date,flow,weather,turbidity,start_time,end_time,section_name,units_covered,unit,visibility,temperature,hydrology
361,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,492,NA,18.33,glide edgewater
362,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,535,NA,19.17,NA
362,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,536,NA,19.17,NA
362,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,537,NA,19.17,NA
362,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,537,NA,19.17,riffle
362,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,540,NA,19.17,NA
362,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,541,NA,19.17,NA
362,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,538,NA,19.17,NA
363,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,543,NA,18.33,NA
363,2000-08-21,NA,sunny,NA,NA,NA,NA,NA,543,NA,18.33,glide
364,2000-09-11,600,sunny,NA,NA,NA,NA,NA,50,NA,NA,NA
364,2000-09-11,600,sunny,NA,NA,NA,NA,NA,51,NA,NA,NA
364,2000-09-11,600,sunny,NA,NA,NA,NA,NA,52,NA,NA,NA
364,2000-09-11,600,sunny,NA,NA,NA,NA,NA,54,NA,NA,riffle
364,2000-09-11,600,sunny,NA,NA,NA,NA,NA,55,NA,NA,NA
365,2000-09-11,600,sunny,NA,NA,NA,NA,NA,185,NA,NA,riffle
365,2000-09-11,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,glide
365,2000-09-11,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,riffle
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,169,NA,NA,glide
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,173,NA,NA,riffle
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,172,NA,NA,glide
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,170,NA,NA,NA
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,174,NA,NA,NA
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,172,NA,NA,riffle
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,175,NA,NA,riffle
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,175,NA,NA,glide
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,175,NA,NA,riffle edgewater
366,2000-09-11,600,sunny,NA,NA,NA,NA,NA,171,NA,NA,riffle
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,24,NA,NA,NA
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,25,NA,NA,glide
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,29,NA,NA,NA
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,29A,NA,NA,glide
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,30,NA,NA,glide
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,30,NA,NA,riffle
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,30,NA,NA,riffle edgewater
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,31,NA,NA,glide
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,31A,NA,NA,glide
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,32,NA,NA,glide
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,32A,NA,NA,glide
367,2000-09-11,600,sunny,NA,NA,NA,NA,NA,19,NA,NA,NA
368,2000-09-11,600,sunny,NA,NA,NA,NA,NA,19,NA,NA,NA
368,2000-09-11,600,sunny,NA,NA,NA,NA,NA,24,NA,NA,NA
368,2000-09-11,600,sunny,NA,NA,NA,NA,NA,30,NA,NA,NA
368,2000-09-11,600,sunny,NA,NA,NA,NA,NA,31,NA,NA,NA
368,2000-09-11,600,sunny,NA,NA,NA,NA,NA,31A,NA,NA,NA
368,2000-09-11,600,sunny,NA,NA,NA,NA,NA,36,NA,NA,NA
369,2000-09-11,600,sunny,NA,NA,NA,NA,NA,97,NA,NA,NA
369,2000-09-11,600,sunny,NA,NA,NA,NA,NA,101,NA,NA,NA
369,2000-09-11,600,sunny,NA,NA,NA,NA,NA,104,NA,NA,NA
370,2000-09-11,600,sunny,NA,NA,NA,NA,NA,170,NA,NA,NA
370,2000-09-11,600,sunny,NA,NA,NA,NA,NA,174,NA,NA,NA
370,2000-09-11,600,sunny,NA,NA,NA,NA,NA,173,NA,NA,NA
371,2000-09-11,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,NA
371,2000-09-11,600,sunny,NA,NA,NA,NA,NA,185,NA,NA,NA
372,2001-03-06,NA,sunny,NA,NA,NA,NA,NA,33,NA,6.67,glide edgewater
372,2001-03-06,NA,sunny,NA,NA,NA,NA,NA,33,NA,6.67,glide
372,2001-03-06,NA,sunny,NA,NA,NA,NA,NA,35,NA,6.67,glide edgewater
372,2001-03-06,NA,sunny,NA,NA,NA,NA,NA,33,NA,6.67,riffle edgewater
373,2001-03-06,NA,sunny,NA,NA,NA,NA,NA,26,NA,6.67,glide
373,2001-03-06,NA,sunny,NA,NA,NA,NA,NA,26,NA,6.67,glide edgewater
373,2001-03-06,NA,sunny,NA,NA,NA,NA,NA,36,NA,6.67,glide
373,2001-03-06,NA,sunny,NA,NA,NA,NA,NA,26,NA,6.67,backwater
374,2001-03-07,600,sunny,NA,NA,NA,NA,NA,92,1,10.56,glide
374,2001-03-07,600,sunny,NA,NA,NA,NA,NA,96,1,10.56,pool
374,2001-03-07,600,sunny,NA,NA,NA,NA,NA,96,1,10.56,NA
374,2001-03-07,600,sunny,NA,NA,NA,NA,NA,96,1,10.56,glide
374,2001-03-07,600,sunny,NA,NA,NA,NA,NA,103,1,10.56,glide
374,2001-03-07,600,sunny,NA,NA,NA,NA,NA,105,1,10.56,glide
374,2001-03-07,600,sunny,NA,NA,NA,NA,NA,108,1,10.56,glide
375,2001-03-07,600,sunny,NA,NA,NA,NA,NA,119,NA,10.56,glide
375,2001-03-07,600,sunny,NA,NA,NA,NA,NA,121A,NA,10.56,glide
375,2001-03-07,600,sunny,NA,NA,NA,NA,NA,122,NA,10.56,glide
375,2001-03-07,600,sunny,NA,NA,NA,NA,NA,125,NA,10.56,glide
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,38,NA,NA,NA
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,50,NA,NA,glide edgewater
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,55,NA,NA,NA
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,54,NA,NA,glide edgewater
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,56,NA,NA,glide edgewater
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,52,NA,NA,backwater
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,52,NA,NA,pool
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,52,NA,NA,glide edgewater
376,2001-03-07,600,sunny,NA,NA,NA,NA,NA,56,NA,NA,backwater
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,19,1.5,9.17,glide
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,19,1.5,9.17,riffle edgewater
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,19,1.5,9.17,riffle
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,25,1.5,9.17,riffle edgewater
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,32,1.5,9.17,glide edgewater
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,30,1.5,9.17,riffle
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,19,1.5,9.17,NA
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,24,1.5,9.17,NA
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,25,1.5,9.17,pool
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,25,1.5,9.17,glide edgewater
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,29,1.5,9.17,pool
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,29,1.5,9.17,NA
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,29,1.5,9.17,glide edgewater
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,29A,1.5,9.17,backwater
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,29A,1.5,9.17,NA
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,29A,1.5,9.17,pool
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,26,1.5,9.17,NA
377,2001-03-07,600,sunny,NA,NA,NA,NA,NA,31,1.5,9.17,NA
378,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,323A,NA,11.11,glide edgewater
378,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,323A,NA,11.11,glide
378,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,323B,NA,11.11,NA
378,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,323A,NA,11.11,backwater
379,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,410,NA,NA,glide
379,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,410,NA,NA,NA
379,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,408,NA,NA,NA
379,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,408,NA,NA,pool
379,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,408,NA,NA,glide edgewater
379,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,408,NA,NA,glide
379,2001-03-08,1700,overcast,NA,NA,NA,NA,NA,408,NA,NA,riffle edgewater
380,2001-03-08,NA,overcast,NA,NA,NA,NA,NA,452,NA,12.22,backwater
380,2001-03-08,NA,overcast,NA,NA,NA,NA,NA,451,NA,12.22,glide edgewater
380,2001-03-08,NA,overcast,NA,NA,NA,NA,NA,451,NA,12.22,glide
380,2001-03-08,NA,overcast,NA,NA,NA,NA,NA,449,NA,12.22,pool
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,170,NA,10,NA
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,173,NA,10,glide edgewater
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,180,NA,10,pool
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,179,NA,10,pool
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,171,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,175,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,169,NA,10,glide edgewater
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,169,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,173,NA,10,pool
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,173,NA,10,riffle edgewater
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,173,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,177,NA,10,NA
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,189,NA,10,glide edgewater
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,189,NA,10,pool
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,183,NA,10,pool
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,186,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,189,NA,10,riffle edgewater
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,176,NA,10,glide edgewater
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,215B,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,215A,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,217,NA,10,glide edgewater
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,217,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,210,NA,10,glide edgewater
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,210,NA,10,glide
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,210,NA,10,pool
381,2001-03-08,600,overcast,NA,NA,NA,NA,NA,215A,NA,10,NA
382,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,26,NA,NA,glide edgewater
382,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,26,NA,NA,glide
382,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,26,NA,NA,NA
382,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,26,NA,NA,riffle edgewater
382,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,26,NA,NA,pool
382,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,26,NA,NA,backwater
383,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,33,NA,NA,NA
383,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,33,NA,NA,glide edgewater
383,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,33,NA,NA,pool
383,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,33,NA,NA,glide
383,2001-04-02,NA,sunny,NA,NA,NA,NA,NA,33,NA,NA,riffle edgewater
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,29,NA,NA,glide edgewater
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,31A,NA,NA,NA
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,31,NA,NA,NA
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,29A,NA,NA,glide edgewater
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,32A,NA,NA,glide edgewater
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,30,NA,NA,riffle
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,29,NA,NA,riffle edgewater
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,32,NA,NA,glide edgewater
384,2001-04-03,600,sunny,NA,NA,NA,NA,NA,30,NA,NA,riffle edgewater
385,2001-04-03,600,sunny,NA,NA,NA,NA,NA,19,NA,NA,NA
385,2001-04-03,600,sunny,NA,NA,NA,NA,NA,24,NA,NA,riffle
385,2001-04-03,600,sunny,NA,NA,NA,NA,NA,23,NA,NA,glide edgewater
385,2001-04-03,600,sunny,NA,NA,NA,NA,NA,19,NA,NA,riffle edgewater
385,2001-04-03,600,sunny,NA,NA,NA,NA,NA,19,NA,NA,glide edgewater
385,2001-04-03,600,sunny,NA,NA,NA,NA,NA,19,NA,NA,glide
385,2001-04-03,600,sunny,NA,NA,NA,NA,NA,25,NA,NA,glide edgewater
386,2001-04-03,600,sunny,NA,NA,NA,NA,NA,119,NA,NA,glide edgewater
386,2001-04-03,600,sunny,NA,NA,NA,NA,NA,119,NA,NA,pool
386,2001-04-03,600,sunny,NA,NA,NA,NA,NA,119,NA,NA,glide
386,2001-04-03,600,sunny,NA,NA,NA,NA,NA,120,NA,NA,riffle
386,2001-04-03,600,sunny,NA,NA,NA,NA,NA,121A,NA,NA,glide edgewater
386,2001-04-03,600,sunny,NA,NA,NA,NA,NA,121A,NA,NA,riffle edgewater
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,170,NA,NA,riffle
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,174,NA,NA,NA
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,177,NA,NA,NA
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,171,NA,NA,glide
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,175,NA,NA,glide
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,175,NA,NA,glide edgewater
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,178,NA,NA,glide edgewater
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,178,NA,NA,glide
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,173,NA,NA,pool
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,173,NA,NA,glide edgewater
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,173,NA,NA,riffle edgewater
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,173,NA,NA,glide
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,173,NA,NA,riffle
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,176,NA,NA,glide edgewater
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,169,NA,NA,glide edgewater
387,2001-04-04,600,sunny,NA,NA,NA,NA,NA,169,NA,NA,glide
388,2001-04-04,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,glide
388,2001-04-04,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,glide edgewater
388,2001-04-04,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,riffle edgewater
388,2001-04-04,600,sunny,NA,NA,NA,NA,NA,185,NA,NA,riffle edgewater
388,2001-04-04,600,sunny,NA,NA,NA,NA,NA,185,NA,NA,riffle
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,215B,NA,NA,riffle edgewater
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,215A,NA,NA,pool
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,215A,NA,NA,riffle edgewater
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,210,NA,NA,glide edgewater
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,210,NA,NA,pool
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,210,NA,NA,glide
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,200,NA,NA,glide edgewater
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,210,NA,NA,riffle
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,200,NA,NA,riffle
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,200,NA,NA,pool
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,216,NA,NA,NA
389,2001-04-04,600,sunny,NA,NA,NA,NA,NA,215,NA,NA,NA
390,2001-07-03,600,sunny,NA,NA,NA,NA,NA,123,NA,NA,NA
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,216,NA,NA,riffle
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,216,NA,NA,riffle edgewater
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,215,NA,NA,glide
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,216,NA,NA,glide
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,215A,NA,NA,glide
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,210,NA,NA,glide
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,210,NA,NA,riffle
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,217,NA,NA,riffle
391,2001-07-03,600,sunny,NA,NA,NA,NA,NA,205,NA,NA,glide
392,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,410,NA,NA,NA
392,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,413,NA,NA,pool
392,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,408,NA,NA,riffle
392,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,408,NA,NA,riffle edgewater
392,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,408,NA,NA,pool
392,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,411,NA,NA,riffle edgewater
392,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,411,NA,NA,glide edgewater
393,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,450,NA,NA,NA
393,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,453,NA,NA,riffle edgewater
393,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,451,NA,NA,riffle edgewater
393,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,451,NA,NA,glide edgewater
393,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,453,NA,NA,glide edgewater
394,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,323B,NA,NA,glide edgewater
394,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,323A,NA,NA,backwater
394,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,323A,NA,NA,glide edgewater
394,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,323A,NA,NA,riffle edgewater
394,2001-04-05,1550,sunny,NA,NA,NA,NA,NA,323A,NA,NA,glide
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,30,NA,NA,riffle
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,31,NA,NA,glide
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,31A,NA,NA,NA
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,32A,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,32A,NA,NA,pool
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,35,NA,NA,glide
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,28,NA,NA,pool
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,34,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,29,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,29,NA,NA,NA
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,29A,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,29A,NA,NA,NA
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,29A,NA,NA,pool
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,42,NA,NA,NA
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,42,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,44,NA,NA,NA
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,44,NA,NA,pool
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,37,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,37,NA,NA,NA
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,48,NA,NA,NA
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,31,NA,NA,riffle
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,31A,NA,NA,riffle
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,32,NA,NA,NA
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,32,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,32,NA,NA,glide
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,37,NA,NA,pool
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,36,NA,NA,glide
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,36,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,39,NA,NA,glide edgewater
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,39,NA,NA,glide
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,39,NA,NA,pool
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,40,NA,NA,pool
395,2001-05-01,600,sunny,NA,NA,NA,NA,NA,46,NA,NA,pool
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,56,NA,11.11,NA
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,56,NA,11.11,pool
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,55,NA,11.11,glide
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,59,NA,11.11,NA
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,50,NA,11.11,NA
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,50,NA,11.11,pool
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,50,NA,11.11,glide edgewater
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,50,NA,11.11,glide
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,54,NA,11.11,glide edgewater
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,52,NA,11.11,glide edgewater
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,52,NA,11.11,NA
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,57,NA,11.11,pool
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,56,NA,11.11,glide edgewater
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,54,NA,11.11,NA
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,57,NA,11.11,NA
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,100,NA,11.11,pool
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,100,NA,11.11,glide edgewater
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,103,NA,11.11,glide edgewater
396,2001-05-02,600,sunny,NA,NA,NA,NA,NA,103,NA,11.11,NA
397,2001-07-09,1900,sunny,NA,NA,NA,NA,NA,408,NA,NA,NA
397,2001-07-09,1900,sunny,NA,NA,NA,NA,NA,413,NA,NA,NA
397,2001-07-09,1900,sunny,NA,NA,NA,NA,NA,410,NA,NA,NA
398,2001-07-09,NA,sunny,NA,NA,NA,NA,NA,395,NA,NA,NA
398,2001-07-09,NA,sunny,NA,NA,NA,NA,NA,403,NA,NA,NA
398,2001-07-09,NA,sunny,NA,NA,NA,NA,NA,405,NA,NA,NA
398,2001-07-09,NA,sunny,NA,NA,NA,NA,NA,398,NA,NA,NA
398,2001-07-09,NA,sunny,NA,NA,NA,NA,NA,401,NA,NA,NA
398,2001-07-09,NA,sunny,NA,NA,NA,NA,NA,407,NA,NA,NA
399,2001-07-09,NA,sunny,NA,NA,NA,NA,NA,323B,NA,NA,NA
400,2001-07-02,600,sunny,NA,NA,NA,NA,NA,169,2,NA,NA
400,2001-07-02,600,sunny,NA,NA,NA,NA,NA,170,2,NA,glide
400,2001-07-02,600,sunny,NA,NA,NA,NA,NA,174,2,NA,riffle
400,2001-07-02,600,sunny,NA,NA,NA,NA,NA,173,2,NA,glide
401,2001-07-02,NA,sunny,NA,NA,NA,NA,NA,185,2,NA,riffle edgewater
401,2001-07-02,NA,sunny,NA,NA,NA,NA,NA,185,2,NA,riffle
401,2001-07-02,NA,sunny,NA,NA,NA,NA,NA,189,2,NA,glide
401,2001-07-02,NA,sunny,NA,NA,NA,NA,NA,189,2,NA,riffle edgewater
401,2001-07-02,NA,sunny,NA,NA,NA,NA,NA,189,2,NA,riffle
402,2001-07-02,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,riffle
402,2001-07-02,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,riffle edgewater
402,2001-07-02,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,glide
402,2001-07-02,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,NA
403,2001-06-06,NA,sunny,NA,NA,NA,NA,NA,323A,NA,NA,NA
404,2001-06-06,600,sunny,NA,NA,NA,NA,NA,185,NA,NA,riffle
404,2001-06-06,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,riffle
404,2001-06-06,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,NA
404,2001-06-06,600,sunny,NA,NA,NA,NA,NA,185,NA,NA,riffle edgewater
404,2001-06-06,600,sunny,NA,NA,NA,NA,NA,185,NA,NA,NA
404,2001-06-06,600,sunny,NA,NA,NA,NA,NA,189,NA,NA,riffle edgewater
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,215A,NA,NA,NA
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,215A,NA,NA,riffle
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,215A,NA,NA,riffle edgewater
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,217,NA,NA,NA
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,217,NA,NA,glide
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,216,NA,NA,riffle
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,215B,NA,NA,NA
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,215B,NA,NA,riffle
405,2001-06-06,600,sunny,NA,NA,NA,NA,NA,210,NA,NA,riffle edgewater
